Transaction_ID,Date,Transaction_Type,Department,Vendor,Payment_Method,Category,Approved_by,Recurring,Project_Code,Amount,Is_Fraudulent
67fea737-a58e-40b7-8371-7e2f7ede4818,2024-03-29,expense,R&D,Vance PLC,bank_transfer,travel,CEO,False,PRJ_005,-7689.3,False
dba1a250-d64a-4445-9abe-6c57acb9cccc,2022-02-06,transfer,Sales,"Valdez, Robinson and Fernandez",bank_transfer,travel,CTO,False,PRJ_007,-1236.93,False
c22c888d-d6ef-4d7a-8afe-c79110c14832,2021-02-06,expense,R&D,Alexander and Sons,crypto,salary,CEO,True,PRJ_016,-1590.7,False
488ce688-68a9-445e-bc02-f1c8cbf9c323,2022-07-18,expense,Finance,"Patterson, Harding and Phillips",card,hardware,HR_Manager,False,PRJ_014,-3308.95,False
df167202-1897-4307-91ba-b583958b23a8,2023-01-06,expense,HR,Smith Ltd,bank_transfer,taxes,COO,False,PRJ_013,-2163.52,False
0dd959eb-cc10-429b-8722-516093337ca4,2023-08-12,expense,IT,Bauer PLC,card,hardware,COO,True,PRJ_008,-4529.36,False
413ac44f-2293-44c9-b4c2-62105f36dc4c,2021-06-11,expense,Marketing,"Alexander, White and Banks",bank_transfer,travel,CEO,True,PRJ_018,-4999.63,False
d26db349-a7af-4dce-b1eb-9db3115d4019,2021-12-10,transfer,Finance,George-Carpenter,bank_transfer,salary,CFO,True,PRJ_020,-1000.87,False
c8c2ac72-a14e-4d88-b707-ab44343378e1,2024-02-11,expense,Marketing,Patton-Franklin,card,services,CFO,False,,-4854.55,False
c911d748-4c17-4e10-8a9b-e0b9ce2d721d,2023-04-21,income,R&D,Hicks and Sons,crypto,travel,HR_Manager,False,PRJ_009,11567.69,False
d34ae7e7-0f3d-4289-b06a-f03d08e71313,2023-06-04,income,Sales,"Alexander, White and Banks",bank_transfer,taxes,CTO,False,PRJ_012,6294.16,False
caeb9358-8ba0-4623-9df7-7acd5ac82104,2023-03-13,expense,IT,"Clark, Stuart and Bennett",bank_transfer,hardware,CEO,False,PRJ_004,-6861.33,False
f2eff835-61db-493f-b858-fd506274dc80,2024-05-09,expense,R&D,"Alexander, White and Banks",bank_transfer,taxes,CFO,False,PRJ_011,-5571.01,False
81cc6dc6-3304-40fa-90ab-cf271b12276e,2023-11-27,income,R&D,"Clark, Stuart and Bennett",cash,services,,True,PRJ_001,13415.25,False
9d4f388d-573e-4683-90f1-5273498961ae,2022-05-24,expense,Marketing,Ford-Murphy,card,operational,CEO,False,PRJ_002,-5214.71,False
a230f416-2c02-43c3-acc2-ca68bf1a700c,2021-05-30,income,Sales,Patton-Franklin,bank_transfer,salary,CFO,False,PRJ_009,8041.57,False
a24704df-46b7-4c14-b8e4-b8ba6963338a,2023-07-17,expense,R&D,Gonzalez Group,bank_transfer,training,COO,False,PRJ_019,-2359.63,False
6bd57020-856c-417d-904a-3734028c3345,2022-11-19,expense,R&D,Patton-Franklin,card,operational,HR_Manager,False,,-5935.64,False
da130f4c-7a98-4d28-860f-931b68bb5dea,2022-04-02,income,Finance,"Alexander, White and Banks",bank_transfer,services,CEO,False,PRJ_020,12459.66,False
33d7d34f-5bdd-4124-9dd2-dc84d96d5ac1,2024-01-04,transfer,HR,"Valdez, Robinson and Fernandez",card,software,CFO,False,PRJ_006,-33.77,False
5d4cd52d-aa1d-49b8-a9c3-b9d6d178e19e,2023-01-02,expense,R&D,"Gonzalez, Campos and Smith",crypto,hardware,CTO,False,PRJ_007,-2999.96,False
05ef079b-cbd0-4187-a358-931805eab046,2023-03-27,expense,HR,"Lewis, Carroll and Walker",bank_transfer,salary,CFO,False,PRJ_011,-4967.37,False
b2f6f84c-19cf-4a0f-9984-f18d6eab67d1,2021-12-04,expense,IT,"Valdez, Robinson and Fernandez",bank_transfer,training,CFO,False,PRJ_013,-5576.78,False
f8f1d2fd-6bc3-434e-b0ca-dc445daead36,2024-01-10,income,Marketing,Davis Inc,bank_transfer,hardware,CFO,False,PRJ_008,7811.01,False
c3e2f239-b8e8-4358-8514-22eda3c62f51,2023-08-16,expense,IT,"Russo, Johnson and Torres",card,services,CTO,False,PRJ_012,-4606.87,False
14229bd5-90d0-461f-9573-ada76c294d6e,2021-03-03,expense,R&D,,bank_transfer,salary,HR_Manager,False,PRJ_015,-6520.84,False
b48f5086-77f3-4d43-982f-1de10a65dd82,2023-12-08,expense,Marketing,Smith Ltd,crypto,hardware,CTO,False,PRJ_013,-6173.93,True
d422d4d4-b947-4e2a-9a7a-6b2ae83092a2,2023-05-11,expense,Marketing,"Gomez, Hopkins and Thompson",card,software,CEO,True,PRJ_006,-5293.12,False
74068244-6202-4d1e-a512-8720477719c9,2023-05-11,expense,Finance,"Jones, Ramirez and Reed",bank_transfer,,CTO,False,PRJ_004,-4132.5,False
b902ff8b-7080-4775-8dda-8fd6a6501777,2021-07-09,income,R&D,Blankenship and Sons,bank_transfer,travel,HR_Manager,False,PRJ_019,9381.63,False
eebe561a-cfe9-4af2-a0ba-dc2ba8347f51,2022-01-15,expense,Sales,George-Carpenter,bank_transfer,taxes,CTO,False,PRJ_018,-4236.07,False
0c1bb667-206b-4bfb-b55e-df8b44e03b2a,2021-05-31,expense,Marketing,Hays-Thomas,card,hardware,CEO,False,PRJ_020,-7083.7,False
04f6b4c6-0a15-4aa2-89cb-7ba5934c746a,2023-08-16,refund,IT,Vance PLC,bank_transfer,salary,HR_Manager,False,PRJ_005,528.87,False
fe7e4b7f-31b4-43f6-b435-59d9225a4e67,2024-05-31,expense,HR,"Lewis, Carroll and Walker",card,travel,HR_Manager,False,PRJ_018,-3252.74,False
5680db92-44e3-4f6d-94c6-b98b7711a913,2022-05-12,expense,R&D,"Alexander, White and Banks",card,operational,HR_Manager,False,PRJ_002,-4660.31,False
40d49e25-6167-412c-bb9e-c8934adf77d5,2023-04-06,expense,R&D,,bank_transfer,salary,CTO,False,PRJ_015,-6520.58,False
6313c241-87f8-4f74-9b4b-3cf66594bab2,2024-02-04,expense,HR,Smith Ltd,bank_transfer,operational,CEO,False,PRJ_018,-5665.31,False
28ba3fee-86cd-41f5-a15a-cd141f2bb1ef,2022-08-16,expense,Finance,"Watts, Lawson and Durham",cash,services,CTO,False,PRJ_016,-7836.12,True
e010e031-6021-4487-9fa9-42bdcc2679d7,2022-07-24,expense,IT,"Gomez, Hopkins and Thompson",bank_transfer,hardware,HR_Manager,True,PRJ_010,-5271.85,False
e9870840-33ce-4189-aef9-789cd6581c93,2022-03-20,expense,Marketing,Blankenship and Sons,bank_transfer,taxes,HR_Manager,False,PRJ_001,-6665.41,False
72561919-6f5b-47e6-8ff5-722022d5214b,2023-08-15,refund,Marketing,"Dixon, Sims and Garcia",crypto,software,CEO,False,PRJ_013,437.6,False
8d078afd-2b29-4abc-89d0-00a997ce7959,2023-02-09,income,HR,"Valdez, Robinson and Fernandez",card,hardware,CTO,True,PRJ_020,10358.67,False
ef5cb78d-b100-47d5-b770-1252f79e7fac,2022-02-12,expense,Sales,"Valdez, Robinson and Fernandez",bank_transfer,salary,,False,PRJ_014,-2705.88,False
69cc4b14-97cb-4fc0-8fcf-5786efd80104,2022-08-04,refund,HR,"Lewis, Carroll and Walker",card,salary,COO,False,PRJ_001,669.59,False
391ebc3d-7926-49e0-b519-1598fa59193d,2023-12-09,expense,R&D,"Valdez, Robinson and Fernandez",cash,salary,CFO,False,PRJ_019,-7391.25,False
3e5e3ca7-0e39-4f8b-a1fd-ece81b4c614f,2021-08-08,income,R&D,Alexander and Sons,cash,travel,COO,False,PRJ_006,9817.25,False
ee40dc75-d6a0-480c-8d0b-6e4f07e60bae,2022-11-29,transfer,Finance,,bank_transfer,travel,CTO,True,PRJ_008,-940.2,False
5e65ac1b-aa88-4d4f-b063-2d00c79851f3,2022-03-21,expense,Sales,"Jones, Ramirez and Reed",bank_transfer,travel,CTO,False,PRJ_001,-2644.91,False
567e3464-f380-4eac-b823-4fdf22eeeca4,2023-08-26,refund,HR,Page Ltd,cash,taxes,CEO,True,PRJ_018,923.35,False
7165ea4d-0832-4ea0-88a0-685d4a96e618,2023-12-02,expense,Marketing,"Russo, Johnson and Torres",bank_transfer,services,CEO,False,PRJ_018,-1758.05,False
4deca39b-0d96-4bdd-b4a2-b186410d9d54,2023-03-12,expense,Sales,,bank_transfer,software,CFO,False,PRJ_013,-7117.01,False
72fd4669-760e-4981-ac2b-59541d2f5fbc,2023-07-18,expense,IT,"Watts, Lawson and Durham",bank_transfer,training,HR_Manager,True,PRJ_003,-4665.93,False
d7d56e65-6b75-4683-b315-6d6398ce80e5,2021-07-06,transfer,Sales,Patton-Franklin,crypto,taxes,COO,False,PRJ_003,-174.38,False
35d09c91-8397-49ad-ab62-ed8b45ea4365,2023-05-23,expense,R&D,Smith Ltd,bank_transfer,travel,HR_Manager,False,PRJ_007,-8191.27,False
7755ebe2-8aac-4257-9969-9a2755620bb8,2024-03-02,refund,HR,"Valdez, Robinson and Fernandez",card,operational,COO,False,PRJ_015,685.37,False
e1d81c3a-ae89-4bd1-91c6-4891df27682a,2023-10-19,expense,IT,Smith Ltd,card,salary,CEO,False,PRJ_011,-3701.01,False
d6176935-7243-43b9-bc22-269c7982e13c,2023-05-17,expense,IT,"Russo, Johnson and Torres",cash,operational,CFO,True,PRJ_013,-5199.94,True
ddc3e213-9f3b-4df8-ae0f-007835bc6ca4,2024-04-29,expense,Marketing,"Jones, Ramirez and Reed",bank_transfer,services,HR_Manager,False,PRJ_017,-5359.63,False
c36472e6-ac09-4843-9f4a-605a8bca7047,2022-04-05,expense,R&D,"Bean, Gonzales and Martin",bank_transfer,,CTO,False,PRJ_008,-6609.45,False
2ea8f053-9d41-4019-ba7d-198f726841b4,2022-04-05,expense,R&D,George-Carpenter,bank_transfer,travel,HR_Manager,False,PRJ_006,-5123.68,False
2e2f497c-845e-43a4-92fd-896be52edd57,2022-06-22,income,Sales,Davis Inc,bank_transfer,hardware,CTO,False,PRJ_001,12403.24,False
f9a39a71-d65c-418f-a55b-69a818aa8aae,2023-01-31,expense,Marketing,Page Ltd,crypto,travel,CTO,True,PRJ_008,-5389.35,False
84df763c-89f6-4852-bc76-380c83c5d020,2023-08-10,expense,HR,Bauer PLC,bank_transfer,software,COO,False,PRJ_004,-3006.95,False
b466c5a7-1577-49b8-90bd-54f18ddb20a7,2024-05-28,expense,Sales,Hays-Thomas,bank_transfer,services,HR_Manager,True,PRJ_020,-6007.01,False
3b196f2e-b012-43ea-9d95-37b4f62ad6d3,2022-10-22,investment,Marketing,Hicks and Sons,bank_transfer,salary,CTO,True,PRJ_019,-23361.25,False
e7b58708-99a5-41dc-867d-ff05931a2e8b,2024-04-27,expense,Marketing,"Russo, Johnson and Torres",bank_transfer,training,COO,True,PRJ_018,-3100.95,False
60f5f6bc-d7bc-43c2-a8e2-29cdae38edd4,2022-06-06,transfer,Finance,Alexander and Sons,crypto,hardware,HR_Manager,False,PRJ_003,-820.35,False
6c242c6f-a99d-4feb-99b6-e8508b2480ff,2021-05-24,income,Finance,"Clark, Stuart and Bennett",card,services,CFO,True,PRJ_018,15531.7,False
72f9cb59-fe53-4ebc-a27c-f39d5184dbb1,2023-12-14,expense,Finance,Gonzalez Group,cash,hardware,CEO,False,PRJ_006,-8339.74,False
bb16881f-24ec-42dc-8e43-bb5b3167dea1,2024-02-02,transfer,Finance,"Valdez, Robinson and Fernandez",card,training,HR_Manager,False,PRJ_013,-1243.69,False
9f479d9f-9dde-4000-a60f-ffd5df8a818a,2021-04-06,income,Marketing,Stevens Group,card,hardware,HR_Manager,True,PRJ_015,11660.09,False
51647699-8d97-43e3-8241-fff690e16eb9,2023-11-18,expense,R&D,Alexander and Sons,crypto,training,COO,False,PRJ_013,-7313.96,True
0956108e-d583-4395-88f7-9b89fe61ea06,2021-04-27,expense,Marketing,Gonzalez Group,crypto,services,CEO,False,PRJ_017,-6483.97,True
e5aa917b-80a5-4a90-b21f-e02c7c71f2d1,2024-02-27,expense,Sales,"Valdez, Robinson and Fernandez",bank_transfer,,COO,False,PRJ_010,-8558.86,False
c6f66bee-58ed-477f-86b9-3e0a1a147356,2023-10-18,expense,Sales,"Valdez, Robinson and Fernandez",card,software,CTO,False,PRJ_003,-3898.42,False
ecffc54e-f2b2-4cd7-ba02-776f8c023bd8,2023-04-14,refund,IT,Hays-Thomas,card,services,COO,False,PRJ_020,809.05,False
5fef506d-d991-4175-bab6-40872bc458d9,2021-09-11,expense,HR,Patton-Franklin,bank_transfer,services,CFO,True,PRJ_014,-1191.13,False
0ddbd138-92a4-4a90-84a4-5634ff6dd88f,2023-09-05,expense,IT,Davis Inc,bank_transfer,salary,CEO,True,,-3806.28,False
62f499f8-c812-4a2a-81dd-b5dfdef320ea,2023-03-06,expense,IT,"Jones, Ramirez and Reed",crypto,operational,CTO,False,PRJ_020,-4318.69,False
2d6b7594-43e1-4d22-a0fb-056934e87731,2024-03-30,investment,Marketing,"Lewis, Carroll and Walker",card,travel,CTO,False,PRJ_019,-19456.09,False
5af5bbae-1a52-4508-bdaf-708c23affc62,2021-10-23,expense,Sales,"Dixon, Sims and Garcia",bank_transfer,salary,CEO,False,PRJ_010,-8385.36,False
8daa3406-5228-473c-b48d-78d4e1527847,2022-05-18,expense,Finance,Bauer PLC,bank_transfer,travel,HR_Manager,True,PRJ_020,-5754.68,False
6151eaa7-66d9-4732-8c08-880df56d9c2b,2022-10-21,income,HR,Hicks and Sons,bank_transfer,training,CEO,False,PRJ_006,12371.14,False
e57bad38-2768-4939-8f94-268078aa0705,2024-04-06,refund,IT,"Lewis, Carroll and Walker",card,travel,CTO,False,PRJ_019,569.33,False
f811459e-7700-4797-a511-8016ad2d666f,2023-02-19,expense,Marketing,"Bean, Gonzales and Martin",bank_transfer,travel,CEO,False,PRJ_015,-5584.02,False
